2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.183
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.183 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.229
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.229 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.275
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.275 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.322
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.322 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.368
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.368 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.415
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.415 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.461
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.461 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.508
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.508 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.554
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.554 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.600
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.600 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.647
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.647 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.693
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.693 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.740
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.740 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.786
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.786 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.833
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.833 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.879
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.879 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.926
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.926 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:02.972
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:02.972 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.018
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.018 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.065
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.065 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.111
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.111 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.158
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.158 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.204
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.204 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.251
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.251 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.297
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.297 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.344
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.344 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.390
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.390 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.436
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.436 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.483
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.483 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.529
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.529 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.576
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.576 of audio
2025-09-25 03:12:18 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:18 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.622
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.622 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.669
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.669 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.715
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.715 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.761
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.761 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.808
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.808 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.854
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.854 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.901
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.901 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.947
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.947 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:03.994
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:03.994 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.040
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.040 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.086
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.086 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.133
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.133 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.179
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.179 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.226
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.226 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.272
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.272 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.319
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.319 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.365
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.365 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.412
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.412 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.458
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.458 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.504
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.504 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.551
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.551 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.597
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.597 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.644
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.644 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.690
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.690 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.737
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.737 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.783
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.783 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.830
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.830 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.876
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.876 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.922
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.922 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:04.969
2025-09-25 03:12:19 | faster_whisper       | INFO     | transcribe     :869  | VAD filter removed 00:04.969 of audio
2025-09-25 03:12:19 | faster_whisper       | DEBUG    | transcribe     :875  | VAD filter kept the following audio segments: 
